index,account_id,district_id,frequency,parseddate,year,month,day
2842,A00000072,1,Weekly Issuance,2016-06-20,2016,6,20
2843,A00010361,21,Monthly Issuance,2016-06-21,2016,6,21
2844,A00000587,19,Monthly Issuance,2016-06-21,2016,6,21
2845,A00001097,67,Monthly Issuance,2016-06-22,2016,6,22
2846,A00003206,38,Monthly Issuance,2016-06-22,2016,6,22
2847,A00003696,1,Monthly Issuance,2016-06-22,2016,6,22
2848,A00002387,70,Monthly Issuance,2016-06-22,2016,6,22
2849,A00003585,1,Monthly Issuance,2016-06-23,2016,6,23
2850,A00002706,47,Monthly Issuance,2016-06-23,2016,6,23
2851,A00002773,38,Monthly Issuance,2016-06-23,2016,6,23
2852,A00001781,10,Monthly Issuance,2016-06-23,2016,6,23
2853,A00000962,64,Monthly Issuance,2016-06-24,2016,6,24
2854,A00002395,3,Monthly Issuance,2016-06-24,2016,6,24
2855,A00003227,1,Monthly Issuance,2016-06-24,2016,6,24
2856,A00002295,57,Monthly Issuance,2016-06-25,2016,6,25
2857,A00009631,11,Monthly Issuance,2016-06-25,2016,6,25
2858,A00000140,24,Monthly Issuance,2016-06-25,2016,6,25
2859,A00000788,12,Monthly Issuance,2016-06-25,2016,6,25
2860,A00002040,75,Monthly Issuance,2016-06-25,2016,6,25
2861,A00001029,26,Monthly Issuance,2016-06-25,2016,6,25
2862,A00003318,62,Monthly Issuance,2016-06-25,2016,6,25
2863,A00002420,35,Monthly Issuance,2016-06-25,2016,6,25
2864,A00003432,1,Monthly Issuance,2016-06-25,2016,6,25
2865,A00006688,16,Monthly Issuance,2016-06-25,2016,6,25
2866,A00003899,22,Monthly Issuance,2016-06-25,2016,6,25
2867,A00001275,32,Monthly Issuance,2016-06-26,2016,6,26
2868,A00001087,55,Monthly Issuance,2016-06-26,2016,6,26
2869,A00001396,46,Monthly Issuance,2016-06-26,2016,6,26
2870,A00003573,59,Monthly Issuance,2016-06-27,2016,6,27
2871,A00003149,57,Monthly Issuance,2016-06-27,2016,6,27
2872,A00001007,1,Monthly Issuance,2016-06-28,2016,6,28
2873,A00004379,44,Monthly Issuance,2016-06-28,2016,6,28
2874,A00002950,62,Monthly Issuance,2016-06-28,2016,6,28
2875,A00003793,5,Monthly Issuance,2016-06-28,2016,6,28
2876,A00003588,33,Monthly Issuance,2016-06-28,2016,6,28
2877,A00000878,52,Monthly Issuance,2016-06-29,2016,6,29
2878,A00003864,33,Monthly Issuance,2016-07-01,2016,7,1
2879,A00001266,57,Monthly Issuance,2016-07-01,2016,7,1
2880,A00003089,12,Weekly Issuance,2016-07-02,2016,7,2
2881,A00007181,77,Issuance After Transaction,2016-07-02,2016,7,2
2882,A00001241,53,Monthly Issuance,2016-07-02,2016,7,2
2883,A00001004,70,Monthly Issuance,2016-07-02,2016,7,2
2884,A00002344,13,Monthly Issuance,2016-07-02,2016,7,2
2885,A00002530,74,Monthly Issuance,2016-07-02,2016,7,2
2886,A00000170,59,Monthly Issuance,2016-07-02,2016,7,2
2887,A00002319,58,Monthly Issuance,2016-07-02,2016,7,2
2888,A00007033,75,Monthly Issuance,2016-07-03,2016,7,3
2889,A00000088,31,Monthly Issuance,2016-07-03,2016,7,3
2890,A00001480,41,Weekly Issuance,2016-07-03,2016,7,3
2891,A00002526,16,Monthly Issuance,2016-07-04,2016,7,4
2892,A00002604,68,Monthly Issuance,2016-07-04,2016,7,4
2893,A00005269,49,Monthly Issuance,2016-07-04,2016,7,4
2894,A00003563,1,Monthly Issuance,2016-07-04,2016,7,4
2895,A00003550,68,Monthly Issuance,2016-07-04,2016,7,4
2896,A00001903,11,Monthly Issuance,2016-07-05,2016,7,5
2897,A00003153,2,Monthly Issuance,2016-07-05,2016,7,5
2898,A00000265,19,Monthly Issuance,2016-07-05,2016,7,5
2899,A00002812,18,Monthly Issuance,2016-07-05,2016,7,5
2900,A00001609,41,Monthly Issuance,2016-07-05,2016,7,5
2901,A00002737,69,Monthly Issuance,2016-07-06,2016,7,6
2902,A00007101,54,Monthly Issuance,2016-07-06,2016,7,6
2903,A00000313,73,Monthly Issuance,2016-07-06,2016,7,6
2904,A00002593,5,Monthly Issuance,2016-07-06,2016,7,6
2905,A00001232,48,Monthly Issuance,2016-07-06,2016,7,6
2906,A00002108,74,Monthly Issuance,2016-07-06,2016,7,6
2907,A00003694,70,Monthly Issuance,2016-07-06,2016,7,6
2908,A00001289,72,Monthly Issuance,2016-07-07,2016,7,7
2909,A00002445,52,Monthly Issuance,2016-07-07,2016,7,7
2910,A00007733,19,Weekly Issuance,2016-07-08,2016,7,8
2911,A00001758,21,Monthly Issuance,2016-07-08,2016,7,8
2912,A00009859,27,Monthly Issuance,2016-07-08,2016,7,8
2913,A00010711,36,Monthly Issuance,2016-07-08,2016,7,8
2914,A00000725,70,Monthly Issuance,2016-07-08,2016,7,8
2915,A00001739,3,Monthly Issuance,2016-07-08,2016,7,8
2916,A00010202,70,Monthly Issuance,2016-07-08,2016,7,8
2917,A00000506,67,Monthly Issuance,2016-07-08,2016,7,8
2918,A00000955,59,Monthly Issuance,2016-07-08,2016,7,8
2919,A00000932,20,Monthly Issuance,2016-07-08,2016,7,8
2920,A00000413,18,Monthly Issuance,2016-07-09,2016,7,9
2921,A00003334,67,Monthly Issuance,2016-07-09,2016,7,9
2922,A00002625,48,Weekly Issuance,2016-07-09,2016,7,9
2923,A00002147,28,Monthly Issuance,2016-07-10,2016,7,10
2924,A00000984,2,Monthly Issuance,2016-07-10,2016,7,10
2925,A00003848,20,Monthly Issuance,2016-07-10,2016,7,10
2926,A00002825,54,Monthly Issuance,2016-07-10,2016,7,10
2927,A00005602,19,Issuance After Transaction,2016-07-10,2016,7,10
2928,A00001094,35,Monthly Issuance,2016-07-10,2016,7,10
2929,A00000690,10,Monthly Issuance,2016-07-11,2016,7,11
2930,A00002945,6,Monthly Issuance,2016-07-11,2016,7,11
2931,A00000573,1,Weekly Issuance,2016-07-11,2016,7,11
2932,A00002131,70,Monthly Issuance,2016-07-11,2016,7,11
2933,A00002821,54,Monthly Issuance,2016-07-12,2016,7,12
2934,A00002112,44,Monthly Issuance,2016-07-12,2016,7,12
2935,A00002506,22,Issuance After Transaction,2016-07-12,2016,7,12
2936,A00001078,1,Monthly Issuance,2016-07-12,2016,7,12
2937,A00001895,35,Monthly Issuance,2016-07-12,2016,7,12
2938,A00002961,9,Monthly Issuance,2016-07-12,2016,7,12
2939,A00003426,9,Weekly Issuance,2016-07-13,2016,7,13
2940,A00003204,61,Monthly Issuance,2016-07-13,2016,7,13
2941,A00002887,76,Monthly Issuance,2016-07-13,2016,7,13
2942,A00002468,4,Monthly Issuance,2016-07-13,2016,7,13
2943,A00003350,74,Monthly Issuance,2016-07-13,2016,7,13
2944,A00000858,52,Monthly Issuance,2016-07-13,2016,7,13
2945,A00002359,54,Monthly Issuance,2016-07-14,2016,7,14
2946,A00003726,54,Monthly Issuance,2016-07-14,2016,7,14
2947,A00000584,31,Monthly Issuance,2016-07-14,2016,7,14
2948,A00000392,1,Monthly Issuance,2016-07-14,2016,7,14
2949,A00000869,16,Monthly Issuance,2016-07-15,2016,7,15
2950,A00000526,67,Monthly Issuance,2016-07-16,2016,7,16
2951,A00000571,72,Monthly Issuance,2016-07-16,2016,7,16
2952,A00003946,70,Monthly Issuance,2016-07-16,2016,7,16
2953,A00002573,4,Monthly Issuance,2016-07-16,2016,7,16
2954,A00000593,48,Monthly Issuance,2016-07-16,2016,7,16
2955,A00004086,66,Monthly Issuance,2016-07-17,2016,7,17
2956,A00006461,50,Monthly Issuance,2016-07-17,2016,7,17
2957,A00000110,36,Monthly Issuance,2016-07-17,2016,7,17
2958,A00009138,26,Monthly Issuance,2016-07-18,2016,7,18
2959,A00005837,5,Monthly Issuance,2016-07-18,2016,7,18
2960,A00000971,12,Monthly Issuance,2016-07-18,2016,7,18
2961,A00000081,74,Monthly Issuance,2016-07-18,2016,7,18
2962,A00004537,53,Weekly Issuance,2016-07-18,2016,7,18
2963,A00002266,50,Monthly Issuance,2016-07-19,2016,7,19
2964,A00000137,70,Monthly Issuance,2016-07-19,2016,7,19
2965,A00003562,50,Monthly Issuance,2016-07-19,2016,7,19
2966,A00001893,48,Monthly Issuance,2016-07-20,2016,7,20
2967,A00002882,44,Monthly Issuance,2016-07-20,2016,7,20
2968,A00005250,8,Weekly Issuance,2016-07-20,2016,7,20
2969,A00007674,1,Monthly Issuance,2016-07-21,2016,7,21
2970,A00011123,39,Monthly Issuance,2016-07-21,2016,7,21
2971,A00001765,18,Monthly Issuance,2016-07-21,2016,7,21
2972,A00000847,2,Monthly Issuance,2016-07-21,2016,7,21
2973,A00004618,3,Monthly Issuance,2016-07-21,2016,7,21
2974,A00003543,74,Monthly Issuance,2016-07-21,2016,7,21
2975,A00001471,1,Monthly Issuance,2016-07-21,2016,7,21
2976,A00003472,55,Monthly Issuance,2016-07-21,2016,7,21
2977,A00002407,1,Monthly Issuance,2016-07-21,2016,7,21
2978,A00000378,68,Monthly Issuance,2016-07-22,2016,7,22
2979,A00001188,16,Monthly Issuance,2016-07-22,2016,7,22
2980,A00002652,1,Monthly Issuance,2016-07-22,2016,7,22
2981,A00003526,1,Monthly Issuance,2016-07-22,2016,7,22
2982,A00000113,55,Monthly Issuance,2016-07-22,2016,7,22
2983,A00003733,33,Monthly Issuance,2016-07-22,2016,7,22
2984,A00000683,74,Monthly Issuance,2016-07-22,2016,7,22
2985,A00003494,60,Monthly Issuance,2016-07-22,2016,7,22
2986,A00003518,9,Monthly Issuance,2016-07-22,2016,7,22
2987,A00004320,61,Monthly Issuance,2016-07-23,2016,7,23
2988,A00006495,6,Monthly Issuance,2016-07-23,2016,7,23
2989,A00003511,70,Monthly Issuance,2016-07-23,2016,7,23
2990,A00000303,71,Monthly Issuance,2016-07-25,2016,7,25
2991,A00003932,74,Monthly Issuance,2016-07-25,2016,7,25
2992,A00002717,74,Monthly Issuance,2016-07-25,2016,7,25
2993,A00002983,42,Monthly Issuance,2016-07-25,2016,7,25
2994,A00001490,5,Monthly Issuance,2016-07-25,2016,7,25
2995,A00003443,45,Monthly Issuance,2016-07-26,2016,7,26
2996,A00011027,32,Weekly Issuance,2016-07-26,2016,7,26
2997,A00003491,51,Monthly Issuance,2016-07-27,2016,7,27
2998,A00006453,34,Monthly Issuance,2016-07-27,2016,7,27
2999,A00007907,70,Monthly Issuance,2016-07-27,2016,7,27
3000,A00002291,49,Monthly Issuance,2016-07-27,2016,7,27
3001,A00001900,27,Monthly Issuance,2016-07-27,2016,7,27
3002,A00004389,77,Monthly Issuance,2016-07-28,2016,7,28
3003,A00003192,18,Monthly Issuance,2016-07-28,2016,7,28
3004,A00000836,46,Monthly Issuance,2016-07-28,2016,7,28
3005,A00003880,3,Monthly Issuance,2016-07-28,2016,7,28
3006,A00007424,68,Monthly Issuance,2016-07-28,2016,7,28
3007,A00001187,55,Monthly Issuance,2016-07-28,2016,7,28
3008,A00000025,68,Monthly Issuance,2016-07-28,2016,7,28
3009,A00010954,25,Monthly Issuance,2016-07-29,2016,7,29
3010,A00001571,66,Monthly Issuance,2016-07-29,2016,7,29
3011,A00001160,39,Weekly Issuance,2016-07-29,2016,7,29
3012,A00001985,20,Monthly Issuance,2016-07-29,2016,7,29
3013,A00003359,8,Monthly Issuance,2016-07-30,2016,7,30
3014,A00009646,1,Weekly Issuance,2016-07-30,2016,7,30
3015,A00001906,1,Monthly Issuance,2016-08-01,2016,8,1
3016,A00000194,44,Monthly Issuance,2016-08-01,2016,8,1
3017,A00000371,12,Monthly Issuance,2016-08-02,2016,8,2
3018,A00009159,64,Monthly Issuance,2016-08-02,2016,8,2
3019,A00003040,17,Monthly Issuance,2016-08-03,2016,8,3
3020,A00004071,64,Monthly Issuance,2016-08-03,2016,8,3
3021,A00002278,1,Monthly Issuance,2016-08-03,2016,8,3
3022,A00002350,18,Monthly Issuance,2016-08-04,2016,8,4
3023,A00004438,48,Monthly Issuance,2016-08-04,2016,8,4
3024,A00002004,42,Monthly Issuance,2016-08-04,2016,8,4
3025,A00002101,9,Monthly Issuance,2016-08-04,2016,8,4
3026,A00003397,49,Monthly Issuance,2016-08-04,2016,8,4
3027,A00001267,43,Monthly Issuance,2016-08-05,2016,8,5
3028,A00002102,41,Monthly Issuance,2016-08-05,2016,8,5
3029,A00001654,30,Monthly Issuance,2016-08-05,2016,8,5
3030,A00002383,68,Monthly Issuance,2016-08-05,2016,8,5
3031,A00002134,52,Monthly Issuance,2016-08-06,2016,8,6
3032,A00001738,15,Monthly Issuance,2016-08-06,2016,8,6
3033,A00001576,35,Weekly Issuance,2016-08-06,2016,8,6
3034,A00003614,19,Monthly Issuance,2016-08-07,2016,8,7
3035,A00002066,25,Monthly Issuance,2016-08-07,2016,8,7
3036,A00002117,48,Monthly Issuance,2016-08-07,2016,8,7
3037,A00000436,30,Monthly Issuance,2016-08-07,2016,8,7
3038,A00002329,1,Monthly Issuance,2016-08-07,2016,8,7
3039,A00004442,54,Monthly Issuance,2016-08-08,2016,8,8
3040,A00001325,26,Monthly Issuance,2016-08-08,2016,8,8
3041,A00000715,32,Monthly Issuance,2016-08-08,2016,8,8
3042,A00009491,7,Weekly Issuance,2016-08-08,2016,8,8
3043,A00002917,68,Monthly Issuance,2016-08-08,2016,8,8
3044,A00000503,1,Monthly Issuance,2016-08-08,2016,8,8
3045,A00002794,74,Monthly Issuance,2016-08-08,2016,8,8
3046,A00002191,1,Monthly Issuance,2016-08-08,2016,8,8
3047,A00002947,57,Monthly Issuance,2016-08-09,2016,8,9
3048,A00002086,70,Weekly Issuance,2016-08-09,2016,8,9
3049,A00003020,3,Monthly Issuance,2016-08-09,2016,8,9
3050,A00001211,49,Monthly Issuance,2016-08-09,2016,8,9
3051,A00002724,11,Monthly Issuance,2016-08-09,2016,8,9
3052,A00000963,7,Monthly Issuance,2016-08-09,2016,8,9
3053,A00003749,68,Monthly Issuance,2016-08-10,2016,8,10
3054,A00001223,70,Monthly Issuance,2016-08-10,2016,8,10
3055,A00000613,74,Issuance After Transaction,2016-08-10,2016,8,10
3056,A00002149,7,Monthly Issuance,2016-08-11,2016,8,11
3057,A00000416,6,Monthly Issuance,2016-08-11,2016,8,11
3058,A00001501,50,Monthly Issuance,2016-08-11,2016,8,11
3059,A00002114,30,Monthly Issuance,2016-08-11,2016,8,11
3060,A00000176,71,Weekly Issuance,2016-08-12,2016,8,12
3061,A00003066,74,Monthly Issuance,2016-08-12,2016,8,12
3062,A00000911,60,Monthly Issuance,2016-08-12,2016,8,12
3063,A00000779,16,Monthly Issuance,2016-08-13,2016,8,13
3064,A00000916,1,Monthly Issuance,2016-08-13,2016,8,13
3065,A00000271,1,Monthly Issuance,2016-08-13,2016,8,13
3066,A00002439,74,Monthly Issuance,2016-08-13,2016,8,13
3067,A00002210,31,Monthly Issuance,2016-08-13,2016,8,13
3068,A00001885,47,Monthly Issuance,2016-08-13,2016,8,13
3069,A00000447,5,Monthly Issuance,2016-08-14,2016,8,14
3070,A00003549,27,Monthly Issuance,2016-08-14,2016,8,14
3071,A00001563,47,Monthly Issuance,2016-08-14,2016,8,14
3072,A00000753,31,Monthly Issuance,2016-08-14,2016,8,14
3073,A00002764,53,Monthly Issuance,2016-08-15,2016,8,15
3074,A00002973,23,Monthly Issuance,2016-08-15,2016,8,15
3075,A00002209,65,Monthly Issuance,2016-08-15,2016,8,15
3076,A00002013,54,Monthly Issuance,2016-08-15,2016,8,15
3077,A00001935,38,Monthly Issuance,2016-08-15,2016,8,15
3078,A00000382,14,Monthly Issuance,2016-08-16,2016,8,16
3079,A00000042,39,Monthly Issuance,2016-08-16,2016,8,16
3080,A00000945,18,Monthly Issuance,2016-08-16,2016,8,16
3081,A00008038,47,Monthly Issuance,2016-08-17,2016,8,17
3082,A00000967,15,Monthly Issuance,2016-08-17,2016,8,17
3083,A00003741,65,Monthly Issuance,2016-08-18,2016,8,18
3084,A00003311,8,Monthly Issuance,2016-08-18,2016,8,18
3085,A00000656,3,Monthly Issuance,2016-08-18,2016,8,18
3086,A00001667,56,Monthly Issuance,2016-08-18,2016,8,18
3087,A00003789,6,Monthly Issuance,2016-08-18,2016,8,18
3088,A00007637,46,Monthly Issuance,2016-08-19,2016,8,19
3089,A00004010,30,Monthly Issuance,2016-08-19,2016,8,19
3090,A00004144,1,Monthly Issuance,2016-08-19,2016,8,19
3091,A00003347,4,Monthly Issuance,2016-08-19,2016,8,19
3092,A00002976,13,Monthly Issuance,2016-08-19,2016,8,19
3093,A00004480,58,Monthly Issuance,2016-08-19,2016,8,19
3094,A00004969,60,Weekly Issuance,2016-08-19,2016,8,19
3095,A00001274,54,Weekly Issuance,2016-08-19,2016,8,19
3096,A00007099,1,Monthly Issuance,2016-08-20,2016,8,20
3097,A00000166,17,Monthly Issuance,2016-08-20,2016,8,20
3098,A00001367,74,Monthly Issuance,2016-08-20,2016,8,20
3099,A00002795,11,Monthly Issuance,2016-08-20,2016,8,20
3100,A00002034,54,Monthly Issuance,2016-08-21,2016,8,21
3101,A00002622,1,Monthly Issuance,2016-08-21,2016,8,21
3102,A00010562,51,Monthly Issuance,2016-08-21,2016,8,21
3103,A00001593,16,Monthly Issuance,2016-08-22,2016,8,22
3104,A00003004,11,Monthly Issuance,2016-08-22,2016,8,22
3105,A00000617,74,Monthly Issuance,2016-08-23,2016,8,23
3106,A00002746,24,Monthly Issuance,2016-08-23,2016,8,23
3107,A00003427,36,Monthly Issuance,2016-08-23,2016,8,23
3108,A00000058,29,Monthly Issuance,2016-08-23,2016,8,23
3109,A00000918,60,Monthly Issuance,2016-08-23,2016,8,23
3110,A00000324,1,Monthly Issuance,2016-08-23,2016,8,23
3111,A00009826,68,Monthly Issuance,2016-08-23,2016,8,23
3112,A00002094,73,Monthly Issuance,2016-08-23,2016,8,23
3113,A00000020,74,Monthly Issuance,2016-08-24,2016,8,24
3114,A00002930,1,Monthly Issuance,2016-08-24,2016,8,24
3115,A00000182,47,Monthly Issuance,2016-08-24,2016,8,24
3116,A00001517,5,Monthly Issuance,2016-08-24,2016,8,24
3117,A00004186,1,Monthly Issuance,2016-08-25,2016,8,25
3118,A00003467,17,Monthly Issuance,2016-08-25,2016,8,25
3119,A00001350,21,Weekly Issuance,2016-08-25,2016,8,25
3120,A00010220,44,Monthly Issuance,2016-08-26,2016,8,26
3121,A00002792,1,Monthly Issuance,2016-08-26,2016,8,26
3122,A00001504,1,Monthly Issuance,2016-08-26,2016,8,26
3123,A00003161,48,Monthly Issuance,2016-08-26,2016,8,26
3124,A00000987,15,Monthly Issuance,2016-08-27,2016,8,27
3125,A00002360,26,Monthly Issuance,2016-08-27,2016,8,27
3126,A00000399,1,Monthly Issuance,2016-08-27,2016,8,27
3127,A00000637,49,Monthly Issuance,2016-08-27,2016,8,27
3128,A00003353,74,Monthly Issuance,2016-08-27,2016,8,27
3129,A00004588,12,Monthly Issuance,2016-08-27,2016,8,27
3130,A00000010,54,Monthly Issuance,2016-08-28,2016,8,28
3131,A00002113,7,Monthly Issuance,2016-08-28,2016,8,28
3132,A00002677,5,Monthly Issuance,2016-08-28,2016,8,28
3133,A00006062,24,Monthly Issuance,2016-08-28,2016,8,28
3134,A00002065,61,Monthly Issuance,2016-08-28,2016,8,28
3135,A00001894,6,Monthly Issuance,2016-08-29,2016,8,29
3136,A00001117,68,Monthly Issuance,2016-08-29,2016,8,29
3137,A00000833,31,Monthly Issuance,2016-08-29,2016,8,29
3138,A00003155,28,Monthly Issuance,2016-08-29,2016,8,29
3139,A00000242,69,Monthly Issuance,2016-08-29,2016,8,29
3140,A00000812,1,Monthly Issuance,2016-08-30,2016,8,30
3141,A00003774,72,Monthly Issuance,2016-08-30,2016,8,30
3142,A00003272,53,Monthly Issuance,2016-08-30,2016,8,30
3143,A00007990,9,Monthly Issuance,2016-08-30,2016,8,30
3144,A00007262,70,Monthly Issuance,2016-08-30,2016,8,30
3145,A00003504,70,Monthly Issuance,2016-08-30,2016,8,30
3146,A00002347,38,Monthly Issuance,2016-08-30,2016,8,30
3147,A00000269,3,Monthly Issuance,2016-08-30,2016,8,30
3148,A00001258,3,Monthly Issuance,2016-09-01,2016,9,1
3149,A00003418,42,Issuance After Transaction,2016-09-02,2016,9,2
3150,A00000871,1,Monthly Issuance,2016-09-02,2016,9,2
3151,A00002953,1,Monthly Issuance,2016-09-02,2016,9,2
3152,A00003126,17,Monthly Issuance,2016-09-03,2016,9,3
3153,A00001293,40,Monthly Issuance,2016-09-03,2016,9,3
3154,A00000406,63,Monthly Issuance,2016-09-03,2016,9,3
3155,A00004456,14,Monthly Issuance,2016-09-03,2016,9,3
3156,A00000174,52,Monthly Issuance,2016-09-04,2016,9,4
3157,A00000694,67,Monthly Issuance,2016-09-04,2016,9,4
3158,A00002885,1,Monthly Issuance,2016-09-04,2016,9,4
3159,A00002872,1,Monthly Issuance,2016-09-04,2016,9,4
3160,A00000920,58,Monthly Issuance,2016-09-05,2016,9,5
3161,A00001525,57,Monthly Issuance,2016-09-05,2016,9,5
3162,A00001997,74,Monthly Issuance,2016-09-05,2016,9,5
3163,A00001679,68,Monthly Issuance,2016-09-05,2016,9,5
3164,A00007082,57,Monthly Issuance,2016-09-06,2016,9,6
3165,A00001910,60,Monthly Issuance,2016-09-06,2016,9,6
3166,A00005362,76,Weekly Issuance,2016-09-06,2016,9,6
3167,A00001408,10,Monthly Issuance,2016-09-07,2016,9,7
3168,A00000125,2,Issuance After Transaction,2016-09-07,2016,9,7
3169,A00002655,1,Monthly Issuance,2016-09-07,2016,9,7
3170,A00002314,2,Monthly Issuance,2016-09-07,2016,9,7
3171,A00000297,74,Monthly Issuance,2016-09-08,2016,9,8
3172,A00002914,4,Monthly Issuance,2016-09-08,2016,9,8
3173,A00004405,41,Monthly Issuance,2016-09-08,2016,9,8
3174,A00002084,44,Monthly Issuance,2016-09-08,2016,9,8
3175,A00002045,34,Monthly Issuance,2016-09-09,2016,9,9
3176,A00002058,34,Monthly Issuance,2016-09-09,2016,9,9
3177,A00001190,52,Monthly Issuance,2016-09-09,2016,9,9
3178,A00001067,34,Monthly Issuance,2016-09-10,2016,9,10
3179,A00002629,66,Monthly Issuance,2016-09-10,2016,9,10
3180,A00001774,61,Monthly Issuance,2016-09-10,2016,9,10
3181,A00002156,1,Monthly Issuance,2016-09-11,2016,9,11
3182,A00002349,72,Monthly Issuance,2016-09-11,2016,9,11
3183,A00002614,44,Monthly Issuance,2016-09-11,2016,9,11
3184,A00000339,46,Weekly Issuance,2016-09-11,2016,9,11
3185,A00002164,63,Monthly Issuance,2016-09-12,2016,9,12
3186,A00003508,42,Monthly Issuance,2016-09-12,2016,9,12
3187,A00000164,60,Monthly Issuance,2016-09-13,2016,9,13
3188,A00001799,9,Monthly Issuance,2016-09-13,2016,9,13
3189,A00001600,1,Monthly Issuance,2016-09-13,2016,9,13
3190,A00003044,72,Monthly Issuance,2016-09-14,2016,9,14
3191,A00003499,51,Monthly Issuance,2016-09-14,2016,9,14
3192,A00001474,63,Monthly Issuance,2016-09-14,2016,9,14
3193,A00002026,64,Monthly Issuance,2016-09-14,2016,9,14
3194,A00001556,54,Monthly Issuance,2016-09-15,2016,9,15
3195,A00006075,19,Monthly Issuance,2016-09-15,2016,9,15
3196,A00001066,16,Weekly Issuance,2016-09-15,2016,9,15
3197,A00002275,1,Monthly Issuance,2016-09-16,2016,9,16
3198,A00005305,47,Monthly Issuance,2016-09-16,2016,9,16
3199,A00001329,53,Monthly Issuance,2016-09-16,2016,9,16
3200,A00003098,1,Monthly Issuance,2016-09-16,2016,9,16
3201,A00004349,74,Monthly Issuance,2016-09-16,2016,9,16
3202,A00002990,30,Monthly Issuance,2016-09-16,2016,9,16
3203,A00003800,30,Monthly Issuance,2016-09-16,2016,9,16
3204,A00003191,72,Monthly Issuance,2016-09-17,2016,9,17
3205,A00002076,18,Monthly Issuance,2016-09-17,2016,9,17
3206,A00001002,50,Monthly Issuance,2016-09-17,2016,9,17
3207,A00008381,14,Monthly Issuance,2016-09-17,2016,9,17
3208,A00001957,33,Monthly Issuance,2016-09-18,2016,9,18
3209,A00003569,1,Monthly Issuance,2016-09-18,2016,9,18
3210,A00010789,75,Monthly Issuance,2016-09-18,2016,9,18
3211,A00000831,44,Monthly Issuance,2016-09-18,2016,9,18
3212,A00006083,6,Weekly Issuance,2016-09-19,2016,9,19
3213,A00001669,39,Monthly Issuance,2016-09-19,2016,9,19
3214,A00008268,59,Monthly Issuance,2016-09-19,2016,9,19
3215,A00001063,68,Monthly Issuance,2016-09-19,2016,9,19
3216,A00001532,54,Monthly Issuance,2016-09-19,2016,9,19
3217,A00003179,71,Monthly Issuance,2016-09-20,2016,9,20
3218,A00002906,49,Monthly Issuance,2016-09-20,2016,9,20
3219,A00001538,22,Monthly Issuance,2016-09-20,2016,9,20
3220,A00002640,1,Monthly Issuance,2016-09-21,2016,9,21
3221,A00002921,54,Monthly Issuance,2016-09-21,2016,9,21
3222,A00003431,64,Monthly Issuance,2016-09-21,2016,9,21
3223,A00003967,54,Monthly Issuance,2016-09-22,2016,9,22
3224,A00001173,11,Monthly Issuance,2016-09-22,2016,9,22
3225,A00007632,68,Monthly Issuance,2016-09-22,2016,9,22
3226,A00002339,63,Monthly Issuance,2016-09-22,2016,9,22
3227,A00001100,35,Monthly Issuance,2016-09-23,2016,9,23
3228,A00001484,70,Monthly Issuance,2016-09-23,2016,9,23
